2013-06-15 23:10:38,859 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-client:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-client\pom.xml.
2013-06-15 23:10:39,296 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:39,296 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2013-06-15 23:10:39,328 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:39,328 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-client\src\test\resources
2013-06-15 23:10:41,968 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:10:42,906 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:42,906 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2013-06-15 23:10:43,000 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:43,000 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2013-06-15 23:13:29,937 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:13:30,593 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:30,937 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/com/sun/faces/jsf-api/2.1.7/jsf-api-2.1.7.pom
2013-06-15 23:13:30,953 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:30,953 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/sun/faces/jsf-api/2.1.7/jsf-api-2.1.7.pom
2013-06-15 23:13:30,984 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:30,984 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:30,984 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:30,984 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from http://repository.primefaces.org was cached in the local repository, resolution will not be reattempted until the update interval of primefaces has elapsed or updates are forced. Original error: Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:31,000 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,000 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/primefaces-3.5-SNAPSHOT.pom
2013-06-15 23:13:31,078 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,078 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/com/lowagie/itext/2.1.7/itext-2.1.7.pom
2013-06-15 23:13:31,078 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,078 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/lowagie/itext/2.1.7/itext-2.1.7.pom
2013-06-15 23:13:31,109 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,125 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,125 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,156 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/commons-fileupload/commons-fileupload/1.2.1/commons-fileupload-1.2.1.pom
2013-06-15 23:13:31,156 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,156 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/commons-fileupload/commons-fileupload/1.2.1/commons-fileupload-1.2.1.pom
2013-06-15 23:13:31,218 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,218 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/rome/rome/1.0/rome-1.0.pom
2013-06-15 23:13:31,218 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,218 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/rome/rome/1.0/rome-1.0.pom
2013-06-15 23:13:31,250 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,281 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/net/sourceforge/barbecue/barbecue/1.5-beta1/barbecue-1.5-beta1.pom
2013-06-15 23:13:31,281 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,281 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/net/sourceforge/barbecue/barbecue/1.5-beta1/barbecue-1.5-beta1.pom
2013-06-15 23:13:31,296 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,296 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/jfree/jfreechart/1.0.0/jfreechart-1.0.0.pom
2013-06-15 23:13:31,296 [Worker-13] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2013-06-15 23:13:31,296 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/jfree/jfreechart/1.0.0/jfreechart-1.0.0.pom
2013-06-15 23:13:33,812 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of reference-app-ui-web
2013-06-15 23:13:33,812 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for reference-app-ui-web
2013-06-15 23:13:39,328 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:13:39,546 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from http://repository.primefaces.org was cached in the local repository, resolution will not be reattempted until the update interval of primefaces has elapsed or updates are forced. Original error: Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:39,546 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from http://repository.primefaces.org was cached in the local repository, resolution will not be reattempted until the update interval of primefaces has elapsed or updates are forced. Original error: Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:39,859 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from http://repository.primefaces.org was cached in the local repository, resolution will not be reattempted until the update interval of primefaces has elapsed or updates are forced. Original error: Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:39,859 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from http://repository.primefaces.org was cached in the local repository, resolution will not be reattempted until the update interval of primefaces has elapsed or updates are forced. Original error: Could not transfer metadata org.primefaces:primefaces:3.5-SNAPSHOT/maven-metadata.xml from/to primefaces (http://repository.primefaces.org): null to http://repository.primefaces.org/org/primefaces/primefaces/3.5-SNAPSHOT/maven-metadata.xml
2013-06-15 23:13:40,046 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:13:40,078 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-15 23:13:40,078 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:13:40,078 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-15 23:13:40,078 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of reference-app-ui-web
2013-06-15 23:13:40,078 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for reference-app-ui-web
2013-06-15 23:13:40,093 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:13:42,359 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:13:42,359 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 5 resources
2013-06-15 23:13:42,375 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:13:42,375 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2013-06-15 23:14:24,343 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:14:25,140 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:14:25,156 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-06-15 23:14:25,156 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
